번호,식품군,식품이름,1회제공량 (g),열량 (kcal),탄수화물 (g),단백질 (g),지방 (g),당류 (g),나트륨 (mg),콜레스테롤 (mg),포화지방산 (g),트랜스지방산 (g),년도
4153,우유 및 유제품,아이스밀크 ,100,167,23.9,3.4,6.4,0,75,18,0,0,2011
4154,우유 및 유제품,아이스밀크 ,100,167,23.9,3.4,6.4,N/A,75,18,4.64,0,2017
4155,우유 및 유제품,아이스크림(유지방 12%) ,100,212,22.4,3.5,12,0,80,32,0,0,2011
4156,우유 및 유제품,아이스크림(유지방 12%) ,100,212,22.4,3.5,12,17,80,32,-6.96,0,2017
4157,우유 및 유제품,"아이스크림, 딸기맛 ",100,192,27.6,3.2,8.4,0,60,0,0,0,2011
4158,우유 및 유제품,"아이스크림, 딸기맛 ",100,192,27.6,3.2,8.4,4.43,60,29,5.19,0,2017
4159,우유 및 유제품,"아이스크림, 바닐라맛 ",100,186,24.4,3,8.6,0,93,44,0,0,2011
4160,우유 및 유제품,"아이스크림, 바닐라맛 ",100,185,22.25,4.98,7.83,17.3,70,28.77,5.26,0,2017
4161,우유 및 유제품,"아이스크림, 소프트 바닐라맛 ",100,207,23.6,3.5,11,0,80,0,0,0,2011
4162,우유 및 유제품,"아이스크림, 소프트 바닐라맛 ",100,207,23.6,3.5,11,21.22,80,44,6.79,0,2017
4163,우유 및 유제품,"아이스크림, 초콜렛맛 ",100,215,28.2,3.8,11,0,76,0,0,0,2011
4164,우유 및 유제품,"아이스크림, 초콜렛맛 ",100,216,28.2,3.8,11,25.36,76,34,6.8,0,2017
4165,우유 및 유제품,"연유, 가당 ",100,327,56.6,7.9,8.1,0,110,26,0,0,2011
4166,우유 및 유제품,"연유, 가당 ",100,382,66.3,7.76,7.84,51.88,101,26.95,5.18,0,2017
4167,우유 및 유제품,"연유, 무가당 ",100,135,9,8,7.3,0,140,27,0,0,2011
4168,우유 및 유제품,"연유, 무가당 ",100,129,13.12,5.56,5.73,5.05,87,2.39,2.51,0,2017
4169,우유 및 유제품,"연유, 탈지 ",10,27.5,5.8,1.03,0.02,0,18,0,0,0,2011
4170,우유 및 유제품,"요구르트, 액상 ",100,65,14.9,1.5,0.1,0,62,14,0,0,2011
4171,우유 및 유제품,"요구르트, 액상 ",100,69,15.23,1.29,0.02,12.49,17,0.59,0.02,0,2017
4172,우유 및 유제품,"요구르트, 호상, 딸기맛 ",100,101,16.1,3.2,2.7,0,53,9,0,0,2011
4173,우유 및 유제품,"요구르트, 호상, 딸기맛 ",100,99,15.53,2.95,2.46,14.46,41,8.15,1.57,0,2017
4174,우유 및 유제품,"요구르트, 호상, 우유, 무가당 ",100,56,6.9,5.2,0.8,0,47,12,0,0,2011
4175,우유 및 유제품,"요구르트, 호상, 우유, 무가당 ",100,69,3.36,5.18,3.84,4.59,46,13.64,2.46,0,2017
4176,우유 및 유제품,"요구르트, 호상, 탈지, 가당 ",100,96,15.5,3.2,2.5,0,55,4,0,0,2011
4177,우유 및 유제품,우유 ,100,61,5,2.8,3.3,0,40,9.05,0,0.11,2011
4178,우유 및 유제품,우유 ,100,66,5.53,3.08,3.32,4.12,36,9.69,2.17,0,2017
4179,우유 및 유제품,"우유, 고지방 ",200,146,10.4,7,8.4,0,110,0,0,0,2011
4180,우유 및 유제품,"우유, 고칼슘 ",100,53,7.3,3.1,1.3,0,60,0,0,0,2011
4181,우유 및 유제품,"우유, 고칼슘 ",100,64,6.53,2.98,2.77,3.85,37,14.61,1.87,0,2017
4182,우유 및 유제품,"우유, 딸기맛 ",100,58,9.6,2.1,1.3,0,40,0,0,0.05,2011
4183,우유 및 유제품,"우유, 딸기맛 ",100,71,12.34,2.29,1.12,8.13,30,5.47,0.75,0,2017
4184,우유 및 유제품,"우유, 바나나맛 ",100,77,11.2,2.5,2.5,0,56,8.6,0,0,2011
4185,우유 및 유제품,"우유, 바나나맛 ",100,93,13.13,2.63,3.02,9.18,34,11.91,2.03,0,2017
4186,우유 및 유제품,"우유, 저지방 ",100,36,4.6,2.9,0.6,0,102,4,0,0.02,2011
4187,우유 및 유제품,"우유, 저지방 ",100,42,4.86,3.43,0.9,3.59,37,9.1,0.59,0,2017
4188,우유 및 유제품,"우유, 초코맛 ",100,63,10.1,2.4,1.5,0,50,8,0,0.05,2011
4189,우유 및 유제품,"우유, 초코맛 ",100,74,12.14,2.61,1.41,8.16,32,5.51,0.93,0,2017
4190,우유 및 유제품,"우유, 커피맛 ",100,63,10.5,2.7,1.2,0,50,9.2,0,0.04,2011
4191,우유 및 유제품,"우유, 커피맛 ",100,64,9.82,2.44,1.38,6.86,29,6.78,0.9,0,2017
4192,우유 및 유제품,"우유, 탈지 ",200,66,9.4,6.8,0.2,0,100,6,0,0,2011
4193,우유 및 유제품,"치즈, 가공치즈 ",20,64,1.1,3.66,4.84,0,226.8,15.6,0,0,2011
4194,우유 및 유제품,"치즈, 모짜렐라 ",100,215,12.4,17.6,10.1,0,654,0,0,0,2011
4195,우유 및 유제품,"치즈, 모짜렐라 ",100,286,5.39,28.02,16.89,0.9,424,62.85,11.23,0,2017
4196,우유 및 유제품,"치즈, 자연치즈 ",20,65.2,0.34,5.26,4.56,0,62,0,0,0,2011
4197,우유 및 유제품,"치즈, 체다 ",100,236,19.8,17.7,9.2,0,942,105,0,0,2011
4198,우유 및 유제품,"치즈, 체다 ",100,294,6.17,18.76,21.3,0.24,928,64.62,14.46,0,2017
4199,우유 및 유제품,"치즈, 카테지 ",100,105,1.9,13.3,4.5,0,400,0,0,0,2011
4200,우유 및 유제품,"치즈, 카테지 ",100,105,1.9,13.3,4.5,0.5,400,20,2.73,0,2017
4201,우유 및 유제품,"치즈, 크림 ",100,342,4.1,5.9,34.2,0,321,110,0,0,2011
4202,우유 및 유제품,"치즈, 크림 ",100,350,5.52,6.15,34.44,3.76,314,101,20.21,0,2017
4203,우유 및 유제품,"치즈, 파마산, 일반용",100,432,4.1,38.5,28.6,0,1529,0,0,0,2011
4204,우유 및 유제품,"치즈, 파마산, 일반용",100,420,13.91,28.42,27.84,0.07,1804,86,15.37,0,2017
4205,우유 및 유제품,"치즈,치즈",20,67,0.2,4,5.6,0,193.2,0,0,0,2006
4206,우유 및 유제품,크림(유지방 38%) ,100,380,3.1,2,39.2,0,21,120,0,0,2011
4207,우유 및 유제품,크림(유지방 38%) ,100,380,3.1,2,39.2,N/A,21,N/A,N/A,0,2017
4208,우유 및 유제품,"크림, 휘핑 ",100,399,4.7,2,40.7,0,62,0,0,0,2011
4209,우유 및 유제품,"크림, 휘핑 ",100,400,4.7,2,40.7,N/A,62,N/A,N/A,0,2017
4210,유지류,닭기름 ,100,900,0,0,99.8,0,0,0,0,0,2011
4211,유지류,닭기름 ,100,900,0,0,99.8,0,0,85,29.8,0,2017
4212,유지류,돼지기름 ,100,941,0,0,100,0,0,100,0,0,2011
4213,유지류,돼지기름 ,100,941,0,0,100,N/A,0,100,39.29,0,2017
4214,유지류,들기름 ,100,921,0,0,100,0,10,0,0,0,2011
4215,유지류,들기름 ,100,920,0,0,99.86,0,12,0,7.63,0,2017
4216,유지류,땅콩기름 ,100,884,0,0,100,0,0,0,0,0,2011
4217,유지류,땅콩기름 ,100,884,0,0,100,0,0,0,16.9,0,2017
4218,유지류,땅콩버터 ,100,642,31.8,12,51.1,0,463,0,0,0,2011
4219,유지류,땅콩버터 ,100,655,18.9,25.8,51.91,9.41,370,0,10.98,0,2017
4220,유지류,마가린 ,100,721,0.1,0.2,81.4,0,445,1,0,0,2006
4221,유지류,마가린 ,100,751,0.1,0.2,81.4,N/A,445,N/A,N/A,0,2017
4222,유지류,버터 ,100,778,0.5,0.5,84.5,0,725,200,0,2.96,2011
4223,유지류,버터 ,100,761,1.81,0.59,82.04,4.65,10,232.12,48.05,0,2017
4224,유지류,복숭아씨기름 ,100,911,0.3,0.5,98.9,0,13,0,0,0,2011
4225,유지류,복숭아씨기름 ,100,911,0.3,0.5,98.9,N/A,13,N/A,N/A,0,2017
4226,유지류,"생선기름,생선기름",100,941,0,0,100,0,N/A,0,0,0,2006
4227,유지류,쇠기름(우지),100,940,0,0.2,99.8,0,1,100,0,0,2011
4228,유지류,쇠기름(우지),100,940,0,0.2,99.8,N/A,1,100,41.05,0,2017
4229,유지류,쇼트닝 ,100,941,0,0,100,0,0,11,0,0,2011
4230,유지류,쇼트닝 ,100,941,0,0,100,N/A,0,N/A,N/A,0,2017
4231,유지류,쌀겨기름(미강유),100,921,0,0,100,0,0,0,0,0,2011
4232,유지류,쌀겨기름(미강유),100,921,0,0,100,N/A,0,N/A,N/A,0,2017
4233,유지류,양기름 ,100,902,0,0,100,0,0,0,0,0,2011
4234,유지류,양기름 ,100,902,0,0,100,0,0,102,47.3,0,2017
4235,유지류,연어기름 ,100,902,0,0,100,0,0,0,0,0,2011
4236,유지류,연어기름 ,100,902,0,0,100,N/A,0,485,19.87,0,2017
4237,유지류,옥수수기름 ,100,921,0,0,100,0,1,0,0,0,2011
4238,유지류,옥수수기름 ,100,919,0.17,0,99.74,0,25,0,13.27,0,2017
4239,유지류,올리브유 ,100,921,0,0,100,0,3,0,0,0,2011
4240,유지류,올리브유 ,100,921,0,0,100,N/A,3,N/A,N/A,0,2017
4241,유지류,유채씨기름(채종유),100,921,0,0,100,0,0,0,0,0,2011
4242,유지류,유채씨기름(채종유),100,920,0.1,0.02,99.85,0,1,0,7.64,0,2017
4243,유지류,잇꽃씨기름(홍화유),100,921,0,0,100,0,0,0,0,0,2011
4244,유지류,잇꽃씨기름(홍화유),100,921,0,0,100,N/A,0,0,7.36,0,2017
4245,유지류,참기름 ,100,915,0.4,0.1,99.4,0,2,0,0,0,2011
4246,유지류,참기름 ,100,917,0.14,0,99.59,0,16,0,14.65,0,2017
4247,유지류,"커피크리머, 가루 ",100,382,90.1,2.2,1.4,0,52,0,0,0,2011
4248,유지류,"커피크리머, 가루 ",100,535,62.2,1.57,29.11,4.29,21,0,27.42,0,2017
4249,유지류,"커피크리머, 액상, 식물성지방 ",100,248,1.8,4.3,24.8,0,160,0,0,0,2011
4250,유지류,"커피크리머, 액상, 식물성지방 ",100,248,1.8,4.3,24.8,1.7,160,3,5.7,0,2017
4251,유지류,코코넛유 ,100,921,0,0,100,0,0,1,0,0,2011
4252,유지류,코코넛유 ,100,921,0,0,100,N/A,0,1,83.96,0,2017
4253,유지류,콩기름 ,100,921,0,0,100,0,1,1.11,0,0,2011
4254,유지류,콩기름 ,100,915,0.66,0,99.31,0,0,0,14.62,0,2017
4255,유지류,팜유 ,100,921,0,0,100,0,0,1.03,0,0,2011
4256,유지류,팜유 ,100,921,0,0,100,N/A,0,1,47.08,0,2017
4257,유지류,해바라기유 ,100,921,0,0,100,0,0,0,0,0,2011
4258,유지류,해바라기유 ,100,921,0,0,100,N/A,0,0,8.85,0,2017
4259,유지류,혼합식물성유 ,100,921,0,0,100,0,0,0,0,0,2011
4260,유지류,혼합식물성유 ,100,921,0,0,100,N/A,0,2,10.97,0,2017
4261,음료 및 주류,감잎차가루 ,100,335,67.5,12.2,2.8,0,N/A,0,0,0,2011
4262,음료 및 주류,감잎차가루 ,100,342,67.5,12.2,2.8,N/A,N/A,N/A,N/A,0,2017
4263,음료 및 주류,"결명자차, 마른것 ",100,391,67,19.8,4.9,0,5,0,0,0,2011
4264,음료 및 주류,"결명자차, 마른것 ",100,391,67,19.8,4.9,N/A,5,N/A,N/A,0,2017
4265,음료 및 주류,계피차가루 ,100,357,89,0,1.4,0,5,0,0,0,2011
4266,음료 및 주류,계피차가루 ,100,369,89,0,1.4,N/A,5,N/A,N/A,0,2017
4267,음료 및 주류,"과일탄산음료,과일탄산음료",200,98,25.4,trace,trace,0,4,0,0,0,2006
4268,음료 및 주류,"구기자차, 마른것 ",100,384,57.2,14.6,10.7,0,162,0,0,0,2011
4269,음료 및 주류,"구기자차, 마른것 ",100,384,57.2,14.6,10.7,N/A,162,N/A,N/A,0,2017
4270,음료 및 주류,구절초차 ,100,345,72.1,11.1,1.3,0,46,0,0,0,2011
4271,음료 및 주류,구절초차 ,100,345,72.1,11.1,1.3,N/A,46,N/A,N/A,0,2017
4272,음료 및 주류,국화차 ,100,358,69.9,14.5,2.3,0,54,0,0,0,2011
4273,음료 및 주류,국화차 ,100,358,69.9,14.5,2.3,N/A,54,N/A,N/A,0,2017
4274,음료 및 주류,"녹차, 잎, 마른것, 인동",100,329,63.3,16.8,1,0,26,0,0,0,2011
4275,음료 및 주류,"녹차, 잎, 마른것, 인동",100,329,63.3,16.8,1,N/A,26,N/A,N/A,0,2017
4276,음료 및 주류,"녹차, 잎, 보성 ",100,371,54.3,35.9,1.1,0,12,0,0.33,0,2011
4277,음료 및 주류,"녹차, 잎, 보성 ",100,388,64.17,26.66,2.73,0,10,0,0.66,0,2017
4278,음료 및 주류,"녹차, 침출액 ",100,1,0.2,trace,0,0,5,0,0,0,2011
4279,음료 및 주류,"녹차, 침출액 ",100,2,0.4,0.05,0,0,0,0,0,0,2017
4280,음료 및 주류,"녹차, 현미녹차, 티백, 마른것 ",100,385,78.7,13.4,1.8,0,34,0,0,0,2011
4281,음료 및 주류,"녹차, 현미녹차, 티백, 마른것 ",100,377,77.42,11.72,2.28,0,21,0,0.59,0,2017
4282,음료 및 주류,녹차가루 ,100,381,50.8,33,5.8,0,3,0,0,0,2011
4283,음료 및 주류,녹차가루 ,100,379,66.91,22.37,2.47,N/A,23,0,0.6,0,2017
4284,음료 및 주류,"다래나무순차, 침출액 ",100,1,0.1,0.1,0,0,7,0,0,0,2011
4285,음료 및 주류,"다래나무순차, 침출액 ",100,1,0.1,0.1,0,N/A,7,N/A,N/A,0,2017
4286,음료 및 주류,"대추차, 침출액  ",100,41,9.6,0.6,0,0,34,0,0,0,2011
4287,음료 및 주류,"대추차, 침출액  ",100,75,17.75,0.12,0.44,12.4,30,0,0.04,0,2017
4288,음료 및 주류,"도라지차, 침출액  ",100,22,5.1,0.3,trace,0,7,0,0,0,2011
4289,음료 및 주류,"도라지차, 침출액  ",100,22,5.1,0.3,0,N/A,7,N/A,N/A,0,2017
4290,음료 및 주류,돌복숭아주(알코올 13%) ,100,127,7.2,0.1,0.6,0,69,0,0,0,2011
4291,음료 및 주류,돌복숭아주(알코올 13%) ,100,35,7.2,0.1,0.6,N/A,69,N/A,N/A,0,2017
4292,음료 및 주류,두충차가루 ,100,354,67.9,14.3,3.8,0,31,0,0,0,2011
4293,음료 및 주류,두충차가루 ,100,361,67.9,14.3,3.8,N/A,31,N/A,N/A,0,2017
4294,음료 및 주류,"둥글레차, 침출액 ",100,2,0.4,trace,0,0,3,0,0,0,2011
4295,음료 및 주류,"둥글레차, 침출액 ",100,1,0.27,0,0.01,0,0,0,0,0,2017
4296,음료 및 주류,드라이진(알코올 47%) ,100,284,0.1,0,trace,0,trace,0,0,0,2011
4297,음료 및 주류,드라이진(알코올 47%) ,100,284,0.1,0,0,N/A,0,0,N/A,0,2017
4298,음료 및 주류,럼(알코올 40%) ,100,240,0.1,0,trace,0,3,0,0,0,2011
4299,음료 및 주류,럼(알코올 40%) ,100,240,0.1,0,0,N/A,3,0,N/A,0,2017
4300,음료 및 주류,레몬에이드 ,100,14,3.6,0,0,0,6,0,0,0,2011
4301,음료 및 주류,레몬에이드 ,100,38,9.56,0,0,8.71,1,0,0,0,2017
4302,음료 및 주류,"마늘음료,마늘음료, 마늘쑥음료",200,196,48.2,2.2,0,0,0,0,0,0,2006
4303,음료 및 주류,"마늘음료,마늘음료, 마늘호박음료",200,150,36.8,1.6,0.2,0,N/A,0,0,0,2006
4304,음료 및 주류,막걸리(알코올 6%) ,100,56,1.8,1.6,0,0,6,0,0,0,2011
4305,음료 및 주류,막걸리(알코올 6%) ,100,54,1.56,0.98,0.15,0.52,3,0,0.06,0,2017
4306,음료 및 주류,매실주(알코올 13%) ,100,156,20.7,0.1,trace,0,4,0,0,0,2011
4307,음료 및 주류,매실주(알코올 13%) ,100,156,20.7,0.1,0,N/A,4,N/A,N/A,0,2017
4308,음료 및 주류,맥주(알코올 4.5%) ,100,12,2.8,0.3,0,0,5,0,0,0,2011
4309,음료 및 주류,맥주(알코올 4.5%) ,100,46,3.27,0.21,0.01,0.17,2,0,0,0,2017
4310,음료 및 주류,"맥주, 흑맥주(알코올 4.2%) ",100,46,3.6,0.4,trace,0,3,0,0,0,2011
4311,음료 및 주류,"맥주, 흑맥주(알코올 4.2%) ",100,46,3.6,0.4,0,N/A,3,0,0,0,2017
4312,음료 및 주류,"맥주,생맥주",355,131.35,11.01,1.77,0,0,31.95,0,0,0,2006
4313,음료 및 주류,"맥주,합성맥주",355,131.35,9.94,0.71,0,0,N/A,0,0,0,2006
4314,음료 및 주류,"보드카,보드카, 알콜50%",100,295,0,0,0,0,trace,0,0,0,2006
4315,음료 및 주류,"보드카,보드카, 알콜50%",100,240,0,0,0,N/A,0,0,N/A,0,2017
4316,음료 및 주류,"보리차, 침출액 ",100,1,0.3,0,trace,0,2,0,0,0,2011
4317,음료 및 주류,"보리차, 침출액 ",100,0,0.07,0,0,0,1,0,0,0,2017
4318,음료 및 주류,브랜디(알코올 40%) ,100,237,0,0,0,0,4,0,0,0,2011
4319,음료 및 주류,브랜디(알코올 40%) ,100,237,0,0,0,N/A,4,0,N/A,0,2017
4320,음료 및 주류,"사과차, 침출액 ",100,167,41.6,0.1,0,0,34,0,0,0,2011
4321,음료 및 주류,"사과차, 침출액 ",100,167,41.6,0.1,0,N/A,34,N/A,N/A,0,2017
4322,음료 및 주류,"산채발효음료,산채발효음료",100,198,46.7,0.4,1.1,0,N/A,0,0,0,2006
4323,음료 및 주류,"산채발효음료,산채발효음료",100,28,5.67,0.99,0.11,1.88,27,0,0.02,0,2017
4324,음료 및 주류,"상지차, 마른것",100,360,78.6,6,2.4,0,7,0,0,0,2011
4325,음료 및 주류,"상지차, 마른것",100,360,78.6,6,2.4,N/A,7,N/A,N/A,0,2017
4326,음료 및 주류,"생강음료,생강음료",200,106,24.4,0.8,0.6,0,N/A,0,0,0,2006
4327,음료 및 주류,생강차가루 ,100,353,90.7,0.1,0.2,0,57,0,0,0,2011
4328,음료 및 주류,생강차가루 ,100,365,90.7,0.1,0.2,N/A,57,N/A,N/A,0,2017
4329,음료 및 주류,샴페인(알코올 6%) ,100,45,0.5,0,0,0,N/A,0,0,0,2011
4330,음료 및 주류,샴페인(알코올 6%) ,100,45,0.5,0,0,N/A,N/A,N/A,N/A,0,2017
4331,음료 및 주류,"쉐이크, 딸기맛 ",100,113,18.9,3.4,2.8,0,83,0,0,0,2011
4332,음료 및 주류,"쉐이크, 딸기맛 ",100,113,18.9,3.4,2.8,N/A,83,11,1.73,0,2017
4333,음료 및 주류,"쉐이크, 바닐라맛 ",100,148,19.6,3.4,6.5,0,81,0,0,0,2011
4334,음료 및 주류,"쉐이크, 바닐라맛 ",100,148,19.59,3.37,6.52,13.63,81,23,3.96,0,2017
4335,음료 및 주류,"쉐이크, 초콜렛맛 ",100,127,20.5,3.4,3.7,0,97,0,0,0,2011
4336,음료 및 주류,"쉐이크, 초콜렛맛 ",100,119,21.15,3.05,2.7,20.85,111,11,1.68,0,2017
4337,음료 및 주류,"식혜, 캔 ",100,41,11.1,0.2,0,0,4,0,0,0,2011
4338,음료 및 주류,"식혜, 캔 ",100,32,7.91,0.06,0,5.94,2,0,0,0,2017
4339,음료 및 주류,쌀음료,100,54,11.4,0.2,0.8,0,6,0,0,0,2011
4340,음료 및 주류,쌀음료,100,54,11.4,0.2,0.8,N/A,6,N/A,N/A,0,2017
4341,음료 및 주류,쌍화차가루 ,100,372,87.7,2.5,1.2,0,136,69,0,0,2006
4342,음료 및 주류,쌍화차가루 ,100,371,87.7,2.5,1.2,N/A,136,N/A,N/A,0,2017
4343,음료 및 주류,쑥차 ,100,338,56.4,26.3,0.8,0,153,0,0,0,2011
4344,음료 및 주류,쑥차 ,100,338,56.4,26.3,0.8,N/A,153,N/A,N/A,0,2017
4345,음료 및 주류,"알로에음료,알로에음료",100,50,11,1.3,1,0,5,0,0,0,2006
4346,음료 및 주류,"알로에음료,알로에음료",100,37,11.09,0,0,9.21,20,0,0,0,2017
4347,음료 및 주류,"야콘차, 침출액 ",100,98,24,0.6,0,0,33,0,0,0,2011
4348,음료 및 주류,"야콘차, 침출액 ",100,98,24,0.6,0,N/A,33,N/A,N/A,0,2017
4349,음료 및 주류,오가피주(알코올 13%) ,100,107,1.9,1.7,trace,0,14,0,0,0,2011
4350,음료 및 주류,오가피주(알코올 13%) ,100,107,1.9,1.7,0,N/A,14,N/A,N/A,0,2017
4351,음료 및 주류,오미자차 ,100,371,60.8,16.3,7,0,11,0,0,0,2011
4352,음료 및 주류,오미자차 ,100,371,60.8,16.3,7,N/A,11,N/A,N/A,0,2017
4353,음료 및 주류,"옥수수차,옥수수차",200,762,138.8,18.6,8,0,22,0,0,0,2006
4354,음료 및 주류,"우롱차, 침출액 ",100,0,0.1,trace,0,0,1,0,0,0,2011
4355,음료 및 주류,"우롱차, 침출액 ",100,0,0.1,0,0,N/A,1,0,N/A,0,2017
4356,음료 및 주류,"우롱차, 캔 ",100,0,0.1,0,0,0,13,0,0,0,2011
4357,음료 및 주류,"우롱차, 캔 ",100,0,0.1,0,0,N/A,13,N/A,N/A,0,2017
4358,음료 및 주류,"우롱차,분말",100,256,52.2,19.4,2.8,0,7,0,0,0,2006
4359,음료 및 주류,위스키(알코올 40%) ,100,237,0,0,0,0,2,0,0,0,2011
4360,음료 및 주류,위스키(알코올 40%) ,100,284,0.07,0.03,0,0.02,1,0,0,0,2017
4361,음료 및 주류,유자차,100,251,62.8,0.2,0.2,0,2,0,0,0,2006
4362,음료 및 주류,유자차,100,72,18.05,0.03,0.01,13.6,6,0,0,0,2017
4363,음료 및 주류,율무차가루 ,100,400,76.4,7.6,7.4,0,395,0,0,0,2006
4364,음료 및 주류,율무차가루 ,100,402,76.4,7.6,7.4,N/A,395,N/A,N/A,0,2017
4365,음료 및 주류,이온음료 ,100,24,6.3,0,0,0,40,0,0,0,2011
4366,음료 및 주류,이온음료 ,100,37,9.16,0,0,5.64,44,0,0,0,2017
4367,음료 및 주류,"인삼차, 과립 ",100,394,96.7,0.9,0.4,0,23,0,0,0,2006
4368,음료 및 주류,"인삼차, 과립 ",100,394,96.7,0.9,0.4,N/A,23,N/A,N/A,0,2017
4369,음료 및 주류,장군차 ,100,361,59.9,28,1,0,9,0,0,0,2011
4370,음료 및 주류,장군차 ,100,361,59.9,28,1,N/A,9,N/A,N/A,0,2017
4371,음료 및 주류,"진,진, 알콜37%",100,213,0,0,0,0,trace,0,0,0,2006
4372,음료 및 주류,"진,진, 알콜37%",100,284,0.1,0,0,N/A,0,0,N/A,0,2017
4373,음료 및 주류,청주(알코올 16%) ,100,133,4.2,0.6,0,0,2,0,0,0,2011
4374,음료 및 주류,청주(알코올 16%) ,100,132,4.24,0.41,0,3.29,3,0,0,0,2017
4375,음료 및 주류,치커리차,100,369,84.6,7.3,0.2,0,175,0,0,0,2011
4376,음료 및 주류,치커리차,100,369,84.6,7.3,0.2,N/A,175,N/A,N/A,0,2017
4377,음료 및 주류,"칠보식,칠보식",100,361,70.5,16,6.5,0,0,0,0,0,2006
4378,음료 및 주류,"칠보식,칠보식",100,386,83.6,9,1.7,N/A,3,N/A,N/A,0,2017
4379,음료 및 주류,"칵테일, 데이커리 ",100,61,15.7,0,0,0,40,0,0,0,2011
4380,음료 및 주류,"칵테일, 데이커리 ",100,125,15.7,0,0,N/A,40,0,0,0,2017
4381,음료 및 주류,"칵테일, 데킬라썬라이즈 ",100,123,11.3,0.3,0.1,0,57,0,0,0,2011
4382,음료 및 주류,"칵테일, 데킬라썬라이즈 ",100,110,11.3,0.3,0.1,N/A,57,0,N/A,0,2017
4383,음료 및 주류,"칵테일, 마티니(알코올 32%) ",100,223,0.3,0,0,0,3,0,0,0,2011
4384,음료 및 주류,"칵테일, 버번앤소다 ",100,105,0,0,0,0,16,0,0,0,2011
4385,음료 및 주류,"칵테일, 블러드메리 ",100,17,3.5,0.5,0.1,0,224,0,0,0,2011
4386,음료 및 주류,"칵테일, 스크류드라이버(알코올 6.6%) ",100,83,8.6,0.5,0,0,1,0,0,0,2011
4387,음료 및 주류,"칵테일, 위스키사우어(알코올 16.8%)  ",100,119,13.4,0,0,0,44,0,0,0,2011
4388,음료 및 주류,"칵테일, 위스키사우어(알코올 16.8%)  ",100,149,13.17,0,0.03,N/A,20,0,0,0,2017
4389,음료 및 주류,"칵테일, 진토닉(알코올 7.1%) ",100,78,7,0,0,0,4,0,0,0,2011
4390,음료 및 주류,"칵테일, 페퍼민트(알코올 20%) ",100,302,37.6,0,0,0,4,0,0,0,2011
4391,음료 및 주류,"칵테일, 페퍼민트(알코올 20%) ",100,302,37.6,0,0,N/A,4,N/A,N/A,0,2017
4392,음료 및 주류,"칵테일, 피나콜라다(알코올 9.9%)  ",100,180,27.6,0.6,7.6,0,71,0,0,0,2011
4393,음료 및 주류,"칵테일, 피나콜라다(알코올 9.9%)  ",100,237,27.6,0.6,7.6,N/A,71,0,6.57,0,2017
4394,음료 및 주류,"칵테일,맨하탄",100,225,3.2,0.1,0,0,3,0,0,0,2006
4395,음료 및 주류,"커피, 원두 ",100,431,63.7,13.7,13.5,0,3,0,0,0,2011
4396,음료 및 주류,"커피, 원두 ",100,431,63.7,13.7,13.5,N/A,3,N/A,N/A,0,2017
4397,음료 및 주류,"커피, 원두여과액 ",100,4,0.7,0.2,trace,0,1,0,0,0,2011
4398,음료 및 주류,"커피, 원두여과액 ",100,4,0.7,0.2,0,0,1,0,-0.01,0,2017
4399,음료 및 주류,"커피, 캔 ",100,26,4.9,0.6,0.4,0,51,0,0,0,2011
4400,음료 및 주류,"커피, 캔 ",100,38,8.34,0.81,0.12,7.06,37,0,0.09,0,2017
4401,음료 및 주류,"커피, 커피믹스가루",100,395,90.4,3.4,2.2,0,29,0,0,0,2011
4402,음료 및 주류,"커피, 커피믹스가루",100,426,83.8,3.59,8.54,49.52,13,0,8.01,0,2017
4403,음료 및 주류,"커피, 커피믹스액(커피믹스 12g)",100,48,10.9,0.4,0.3,0,3,0,0,0,2011
4404,음료 및 주류,"커피, 커피믹스액(커피믹스 12g)",100,48,10.9,0.4,0.3,N/A,3,N/A,N/A,0,2017
4405,음료 및 주류,"커피, 커피액 ",100,4,0.5,0.3,0.1,0,2,0,0,0,2011
4406,음료 및 주류,"커피, 커피액 ",100,4,0.5,0.3,0.1,N/A,2,N/A,N/A,0,2017
4407,음료 및 주류,"커피,레귤라커피",200,584,134.4,39.2,1.4,0,N/A,0,0,0,2001
4408,음료 및 주류,"커피,커피음료",200,6,0.8,80.2,0,0,2,0,0,0,2001
4409,음료 및 주류,컴프리차가루 ,100,347,87.8,1.7,0.1,0,0,0,0,0,2011
4410,음료 및 주류,컴프리차가루 ,100,359,87.8,1.7,0.1,N/A,0,N/A,N/A,0,2017
4411,음료 및 주류,"코코아, 밀크코코아가루 ",100,412,80.4,7.4,6.8,0,270,0,0,0,2011
4412,음료 및 주류,"코코아, 밀크코코아가루 ",100,412,80.4,7.4,6.8,N/A,270,N/A,3.98,0,2017
4413,음료 및 주류,코코아가루 ,30,111,25.23,1.08,0.99,0,21.6,0,0,0,2011
4414,음료 및 주류,"콜라,일반콜라, 체리콜라",250,102.5,26,0,0.25,0,25,0,0,0,2006
4415,음료 및 주류,"탄산음료, 레몬소다(설탕 12.3g) ",100,41,10.4,0.1,0,0,10,0,0,0,2011
4416,음료 및 주류,"탄산음료, 레몬소다(설탕 12.3g) ",100,44,10.88,0,0,9.19,2,0,0,0,2017
4417,음료 및 주류,"탄산음료, 사이다 ",100,39,10.1,0,0,0,5,0,0,0,2011
